ID,Kidhome,Income,Teenhome,Recency,Complain,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,Response,join_date,YOB,education,martial_status
1041,0,48432.00000000,1,3,0,7,1,6,8,322,3,50,4,3,42,3,0,0,0,0,0,1,2020-10-18,1973-01-01,PhD,Single
1131,0,52569.00000000,1,54,0,2,0,4,3,85,0,3,0,0,7,3,0,0,0,0,0,1,2020-04-05,1967-01-01,PhD,Single
2262,0,45143.00000000,1,74,0,6,1,5,7,202,5,74,11,5,14,3,0,0,0,0,0,1,2020-08-26,1965-01-01,Master,Together
10069,1,13724.00000000,0,43,0,2,0,2,9,2,7,5,2,15,27,3,0,0,0,0,0,1,2020-08-31,1988-01-01,Basic,Together
5185,0,74268.00000000,0,83,0,4,3,5,2,199,66,315,97,174,41,3,0,0,0,0,0,1,2020-02-14,1955-01-01,Graduation,Married
4971,0,31497.00000000,1,22,0,3,1,4,8,108,1,28,13,1,4,3,0,0,0,0,0,1,2020-12-06,1962-01-01,PhD,Together
2612,0,75794.00000000,0,33,0,7,5,12,3,754,160,625,63,32,48,3,0,0,0,0,0,1,2020-12-24,1987-01-01,Graduation,Married
5892,1,34968.00000000,0,11,0,3,2,5,7,158,6,45,8,2,2,3,0,0,0,0,0,1,2020-04-10,1980-01-01,Graduation,Married
2471,0,61482.00000000,0,39,0,3,2,6,2,48,58,68,16,66,43,3,0,0,0,0,0,1,2020-06-27,1965-01-01,Graduation,Married
4764,1,40442.00000000,1,52,0,3,1,4,7,45,12,52,25,22,13,3,0,0,0,0,0,1,2020-08-19,1952-01-01,Master,Together
1626,1,35860.00000000,1,37,0,1,1,2,5,15,0,8,4,2,20,3,0,0,0,0,0,1,2020-05-19,1973-01-01,PhD,Divorced
4608,0,81361.00000000,0,18,0,3,10,13,1,163,23,424,27,65,76,3,0,0,0,0,0,1,2020-02-25,1987-01-01,Graduation,Divorced
5223,0,45903.00000000,1,80,0,2,1,3,4,33,8,10,2,10,3,3,0,0,0,0,0,1,2020-04-23,1966-01-01,Master,Together
3503,0,82460.00000000,0,78,0,5,3,6,1,255,47,573,52,32,15,3,0,0,0,0,0,1,2020-12-02,1950-01-01,Graduation,Divorced
9952,0,78093.00000000,0,53,0,4,7,5,1,368,32,639,13,43,10,3,0,0,0,0,0,1,2020-12-11,1947-01-01,Master,Together
3790,2,34633.00000000,1,31,0,1,0,2,6,8,1,5,0,0,1,3,0,0,0,0,0,1,2020-01-23,1956-01-01,Graduation,Together
6257,0,60482.00000000,1,81,0,7,2,7,7,255,43,134,37,14,24,3,0,0,0,0,0,1,2020-01-23,1976-01-01,Master,Single
8175,0,34935.00000000,0,71,0,2,1,4,7,34,4,66,3,10,20,3,0,0,0,0,0,1,2020-06-21,1992-01-01,Graduation,Married
9298,0,81574.00000000,0,89,0,4,5,8,1,1252,0,465,46,35,0,3,0,0,0,0,0,1,2020-04-28,1947-01-01,PhD,Together
2130,2,45203.00000000,0,4,0,3,1,3,6,35,3,67,10,8,24,3,0,0,0,0,0,1,2020-03-23,1982-01-01,Graduation,Together
4967,0,38201.00000000,1,19,0,5,1,5,8,233,0,23,0,0,12,3,0,0,0,0,0,1,2020-03-29,1960-01-01,PhD,Together
8685,1,42014.00000000,0,56,0,7,1,6,8,244,15,108,4,15,50,3,0,0,0,0,0,1,2020-08-17,1977-01-01,Graduation,Married
8135,1,27161.00000000,0,41,0,1,0,3,7,7,4,23,7,0,11,3,0,0,0,0,0,1,2020-10-28,1986-01-01,Master,Married
5350,0,90638.00000000,0,29,0,3,4,10,1,1156,120,915,94,144,96,3,0,0,0,0,0,1,2020-02-13,1991-01-01,Master,Single
9916,1,38998.00000000,1,92,1,2,0,3,8,34,1,14,0,0,5,3,0,0,0,0,0,1,2020-11-03,1954-01-01,Graduation,Married
4261,0,82800.00000000,0,23,0,7,6,12,3,1006,22,115,59,68,45,3,0,0,0,0,0,1,2020-11-24,1946-01-01,PhD,Single
1081,1,75283.00000000,2,26,0,6,3,5,4,733,9,180,12,19,66,3,0,0,0,0,0,1,2020-03-27,1957-01-01,PhD,Married
10478,1,55517.00000000,1,53,0,11,1,6,9,483,0,108,0,6,36,3,0,0,0,0,0,1,2020-09-27,1950-01-01,PhD,Married
4390,0,75315.00000000,1,14,0,5,4,12,2,459,15,171,142,23,31,3,0,0,0,0,0,1,2020-04-15,1954-01-01,Graduation,Together
7476,0,63972.00000000,1,93,0,5,4,10,4,928,63,254,0,12,12,3,0,0,0,0,0,1,2020-12-02,1964-01-01,Master,Single
1497,0,47958.00000000,1,8,0,6,3,5,5,268,11,88,15,3,22,3,0,0,0,0,0,1,2020-01-19,1952-01-01,Graduation,Single
10699,1,44322.00000000,0,30,0,3,0,3,8,46,0,40,3,0,3,3,0,0,0,0,0,1,2020-06-16,1985-01-01,Graduation,Married
4828,0,79865.00000000,1,12,0,5,10,5,1,71,99,278,185,121,38,3,0,0,0,0,0,1,2020-06-18,1954-01-01,Graduation,Divorced
9530,1,24645.00000000,0,16,0,1,0,2,8,5,3,4,4,1,0,3,0,0,0,0,0,1,2020-11-01,1988-01-01,Graduation,Married
879,0,49681.00000000,2,66,0,7,1,7,7,411,0,26,0,0,21,3,0,0,0,0,0,1,2020-11-04,1976-01-01,Master,Married
5424,1,39922.00000000,0,30,0,3,0,4,8,29,12,59,19,1,36,3,0,0,0,0,0,1,2020-02-14,1983-01-01,Graduation,Married
2793,0,70179.00000000,1,10,0,7,3,13,5,532,88,168,69,44,133,3,0,0,0,0,0,1,2020-07-21,1976-01-01,PhD,Divorced
6642,2,27215.00000000,1,50,0,2,1,4,6,30,5,22,8,9,28,3,0,0,0,0,0,1,2020-01-23,1961-01-01,Graduation,Divorced
4037,1,31859.00000000,0,77,0,1,0,2,7,3,1,3,8,0,5,3,0,0,0,0,0,1,2020-06-14,1976-01-01,Graduation,Divorced
955,1,47175.00000000,1,81,0,4,2,4,8,167,2,44,6,2,19,3,0,0,0,0,0,1,2020-10-28,1962-01-01,Master,Together
7791,1,37054.00000000,1,89,0,1,0,3,7,12,1,6,0,1,5,3,0,0,0,0,0,1,2020-09-15,1967-01-01,Master,Married
5462,0,67445.00000000,1,63,0,9,6,12,6,757,80,217,29,80,11,3,0,0,0,0,0,1,2020-08-12,1974-01-01,Graduation,Married
7321,0,76081.00000000,0,85,0,4,5,4,2,292,30,415,63,33,200,3,0,0,0,0,0,1,2020-05-23,1962-01-01,Graduation,Together
8091,0,63943.00000000,1,50,0,6,4,6,5,423,184,368,13,97,21,3,0,0,0,0,0,1,2020-09-02,1956-01-01,Graduation,Married
7725,0,76800.00000000,0,33,0,4,4,7,1,173,26,255,35,71,81,3,0,0,0,0,0,1,2020-03-08,1965-01-01,"2n Cycle",Married
2544,0,57530.00000000,1,68,0,1,1,4,1,50,1,27,6,7,1,3,0,0,0,0,0,1,2020-10-12,1951-01-01,Master,Divorced
2217,1,37284.00000000,1,46,0,0,0,3,6,11,1,2,2,1,6,3,0,0,0,0,0,1,2020-03-29,1975-01-01,"2n Cycle",Married
591,0,66033.00000000,1,76,0,8,3,7,7,293,35,179,46,59,65,3,0,0,0,0,0,1,2020-01-20,1957-01-01,Graduation,Widow
5636,0,30983.00000000,0,50,0,4,0,3,8,51,4,50,12,1,49,3,0,0,0,0,0,1,2020-11-09,1963-01-01,Graduation,Single
6365,0,30390.00000000,0,5,0,2,0,3,6,10,12,12,25,1,20,3,0,0,0,0,0,1,2020-09-02,1987-01-01,"2n Cycle",Married
10212,1,42386.00000000,0,43,0,3,0,3,8,65,4,16,0,4,11,3,0,0,0,0,0,1,2020-01-13,1986-01-01,Master,Together
5589,0,51983.00000000,1,95,0,9,2,10,7,631,0,115,10,7,30,3,0,0,0,0,0,1,2020-08-31,1964-01-01,Graduation,Divorced
73,1,51411.00000000,2,81,0,0,0,3,5,14,0,3,0,0,1,3,0,0,0,0,0,1,2020-05-26,1953-01-01,PhD,Single
528,0,65819.00000000,0,99,0,5,4,10,3,267,38,701,149,165,63,3,0,0,0,0,0,1,2020-11-29,1978-01-01,Graduation,Married
3852,1,74881.00000000,1,48,0,9,2,12,5,505,72,270,36,27,54,3,0,0,0,0,0,1,2020-03-08,1961-01-01,Master,Together
6678,1,31928.00000000,0,5,0,3,0,4,7,33,4,24,4,2,5,3,0,0,0,0,0,1,2020-03-28,1989-01-01,Graduation,Together
8920,1,59235.00000000,0,4,0,11,2,12,7,448,40,469,80,0,91,3,0,0,0,0,0,1,2020-01-12,1967-01-01,Master,Single
1079,0,71969.00000000,1,59,0,3,4,9,8,1000,0,76,0,0,10,3,0,0,0,0,0,1,2020-10-16,1971-01-01,PhD,Married
10530,0,67786.00000000,0,0,0,3,6,6,1,431,82,441,80,20,102,3,0,0,0,0,0,1,2020-12-07,1959-01-01,PhD,Widow
451,1,9255.00000000,0,91,0,1,1,2,8,9,0,7,2,0,4,3,0,0,0,0,0,1,2020-12-20,1989-01-01,Graduation,Single
9771,1,23331.00000000,0,97,0,5,1,5,9,104,20,101,24,15,5,3,0,0,0,0,0,1,2020-10-05,1988-01-01,"2n Cycle",Single
3745,1,23331.00000000,0,92,0,3,0,3,8,5,36,7,0,10,45,3,0,0,0,0,0,1,2020-09-04,1988-01-01,"2n Cycle",Married
2804,1,46098.00000000,1,86,0,3,2,2,8,57,0,27,0,0,36,3,0,0,0,0,0,1,2020-08-18,1975-01-01,Master,Single
3463,0,69283.00000000,1,41,0,7,3,13,5,674,62,134,0,26,8,3,0,0,0,0,0,1,2020-06-14,1975-01-01,PhD,Married
125,1,53083.00000000,1,65,0,5,1,5,7,215,7,33,3,0,13,3,0,0,0,0,0,1,2020-05-15,1958-01-01,"2n Cycle",Together
6050,0,57036.00000000,1,33,0,6,3,13,9,1171,43,219,19,14,47,3,0,0,0,0,0,1,2020-12-11,1975-01-01,"2n Cycle",Married
3536,0,19740.00000000,1,65,0,1,1,3,5,7,11,3,10,4,20,3,0,0,0,0,0,1,2020-03-24,1960-01-01,Graduation,Together
830,0,74004.00000000,0,5,0,4,6,4,3,784,48,560,42,176,48,3,0,0,0,0,0,1,2020-02-24,1987-01-01,PhD,Single
7998,1,28087.00000000,1,77,0,2,2,2,7,53,8,17,13,0,21,3,0,0,0,0,0,1,2020-12-11,1958-01-01,Graduation,Together
202,0,82032.00000000,0,54,0,4,6,7,1,332,194,377,149,125,57,3,0,0,0,0,0,1,2020-04-05,1948-01-01,PhD,Widow
2408,1,58597.00000000,1,20,0,7,4,9,7,490,0,184,10,28,21,3,0,0,0,0,0,1,2020-11-20,1976-01-01,Graduation,Married
11110,1,3502.00000000,0,56,0,0,0,0,14,2,1,1,0,0,1,3,0,0,0,0,0,1,2020-04-13,1973-01-01,Graduation,Single
10795,1,37401.00000000,0,14,0,2,0,3,7,19,3,19,3,1,3,3,0,0,0,0,0,1,2020-05-06,1973-01-01,PhD,Married
1998,1,37697.00000000,0,82,0,2,1,3,6,34,6,21,11,4,8,3,0,0,0,0,0,1,2020-02-07,1976-01-01,Graduation,Single
8643,0,69930.00000000,0,21,0,4,5,12,3,252,98,827,219,70,196,3,0,0,0,0,0,1,2020-05-26,1971-01-01,Graduation,Together
4278,0,87188.00000000,0,73,0,10,2,6,3,910,111,724,49,74,55,3,0,0,0,0,0,1,2020-06-03,1983-01-01,PhD,Single
3887,1,27242.00000000,0,2,0,2,0,3,9,3,17,26,20,1,39,3,0,0,0,0,0,1,2020-11-11,1970-01-01,Graduation,Single
10380,1,37787.00000000,0,50,0,3,0,3,8,40,1,40,4,3,18,3,0,0,0,0,0,1,2020-09-20,1972-01-01,Master,Married
6310,1,33039.00000000,0,4,0,2,0,4,5,30,8,12,8,8,12,3,0,0,0,0,0,1,2020-09-09,1978-01-01,Graduation,Married
1490,0,55759.00000000,1,84,0,10,3,8,8,675,0,85,10,7,77,3,0,0,0,0,0,1,2020-11-28,1962-01-01,Graduation,Married
2853,1,51766.00000000,0,74,0,4,2,4,5,60,51,87,6,20,51,3,0,0,0,0,0,1,2020-03-11,1980-01-01,Graduation,Single
3865,0,20981.00000000,0,14,0,3,1,2,8,2,12,10,6,13,30,3,0,0,0,0,0,1,2020-04-30,1977-01-01,"2n Cycle",Together
9264,0,79529.00000000,0,1,0,4,8,9,2,423,42,706,73,197,197,3,0,0,0,0,0,1,2020-04-27,1986-01-01,Graduation,Married
9451,0,73538.00000000,1,92,0,10,4,9,7,811,76,428,99,137,107,3,0,0,0,0,0,1,2020-11-25,1965-01-01,Graduation,Married
9,1,46098.00000000,1,86,0,3,2,2,8,57,0,27,0,0,36,3,0,0,0,0,0,1,2020-08-18,1975-01-01,Master,Single
486,0,84219.00000000,0,27,0,3,4,10,1,434,137,400,45,137,45,3,0,0,0,0,0,1,2020-02-02,1988-01-01,Graduation,Married
10128,0,53977.00000000,1,21,0,5,5,12,5,620,16,165,0,24,82,3,0,0,0,0,0,1,2020-06-08,1958-01-01,Graduation,Together
3967,0,78931.00000000,0,19,0,2,8,13,1,331,197,170,58,152,35,3,0,0,0,0,0,1,2020-10-25,1971-01-01,PhD,Married
7706,0,46772.00000000,1,88,0,11,8,5,8,350,104,189,197,151,57,3,0,0,0,0,0,1,2020-11-07,1975-01-01,"2n Cycle",Together
851,1,57136.00000000,1,48,0,5,2,10,6,306,5,109,21,109,92,3,0,0,0,0,0,1,2020-07-09,1972-01-01,Master,Married
3643,0,63206.00000000,0,65,0,4,3,6,2,750,8,125,11,8,26,3,0,0,0,0,0,1,2020-03-20,1974-01-01,Master,Married
3584,0,49667.00000000,0,35,0,5,10,5,8,1181,26,120,17,13,39,3,0,0,0,0,0,1,2020-08-20,1955-01-01,PhD,Single
3594,1,54108.00000000,1,74,0,8,2,9,8,539,6,91,8,6,97,3,0,0,0,0,0,1,2020-11-05,1973-01-01,Master,Married
3340,1,42014.00000000,0,56,0,7,1,6,8,244,15,108,4,15,50,3,0,0,0,0,0,1,2020-08-17,1977-01-01,Graduation,Married
5751,1,31163.00000000,0,54,0,1,0,3,6,2,3,10,11,2,10,3,0,0,0,0,0,1,2020-02-13,1973-01-01,"2n Cycle",Divorced
4093,1,53253.00000000,1,61,0,4,3,5,5,216,9,57,20,9,125,3,0,0,0,0,0,1,2020-02-11,1975-01-01,Master,Together
6318,0,68487.00000000,0,48,0,9,7,13,4,758,12,385,33,89,89,3,0,0,0,0,0,1,2020-01-13,1988-01-01,Graduation,Married
9463,0,71706.00000000,1,16,0,9,5,7,5,931,56,253,91,98,14,3,0,0,0,0,0,1,2020-11-13,1959-01-01,Graduation,Together
2072,0,53374.00000000,1,34,0,4,2,9,9,896,10,101,13,10,34,3,0,0,0,0,0,1,2020-08-16,1969-01-01,PhD,Together
6885,1,32952.00000000,0,36,0,2,0,3,7,38,0,12,3,1,1,3,0,0,0,0,0,1,2020-12-01,1977-01-01,Graduation,Divorced
10770,0,65492.00000000,0,73,0,4,7,13,2,247,161,295,210,85,47,3,0,0,0,0,0,1,2020-01-26,1959-01-01,Graduation,Married
2005,1,35765.00000000,0,86,0,2,0,4,6,22,3,30,0,5,15,3,0,0,0,0,0,1,2020-12-11,1990-01-01,Graduation,Married
7250,1,57867.00000000,0,48,0,7,2,9,6,344,35,178,15,23,17,3,0,0,0,0,0,1,2020-10-01,1978-01-01,Graduation,Together
1763,0,87679.00000000,0,62,0,7,11,10,4,1259,172,815,97,148,33,3,0,0,0,0,0,1,2020-07-27,1988-01-01,Graduation,Together
7494,1,42873.00000000,1,11,0,6,1,4,8,209,0,40,3,2,15,3,0,0,0,0,0,1,2020-01-21,1950-01-01,PhD,Divorced
3478,1,60585.00000000,1,17,0,7,4,9,5,267,42,309,55,42,21,3,0,0,0,0,0,1,2020-06-24,1971-01-01,PhD,Married
5763,1,49854.00000000,0,63,0,6,2,5,6,123,17,171,39,0,30,3,0,0,0,0,0,1,2020-11-10,1972-01-01,Master,Together
9743,0,76998.00000000,1,85,0,11,8,8,6,1449,89,161,69,35,107,3,0,0,0,0,0,1,2020-01-11,1955-01-01,Graduation,Married
5529,2,64014.00000000,1,56,0,8,2,5,7,406,0,30,0,0,8,3,0,0,0,0,0,1,2020-06-10,1946-01-01,PhD,Together
2939,0,79419.00000000,0,96,0,4,6,4,2,751,127,687,20,15,31,3,0,0,0,0,0,1,2020-06-22,1970-01-01,Master,Together
9988,0,70379.00000000,1,84,0,6,3,13,4,553,25,142,65,67,8,3,0,0,0,0,0,1,2020-03-03,1976-01-01,Master,Single
8370,0,75484.00000000,1,50,0,7,3,6,4,378,97,259,197,194,34,3,0,0,0,0,0,1,2020-08-02,1976-01-01,"2n Cycle",Together
5868,1,19107.00000000,0,49,0,1,0,3,7,2,4,9,10,5,16,3,0,0,0,0,0,1,2020-08-22,1980-01-01,Graduation,Married
3102,1,19414.00000000,0,32,0,1,0,3,8,2,3,12,3,5,7,3,0,0,0,0,0,1,2020-10-16,1981-01-01,"2n Cycle",Together
7787,0,62807.00000000,1,83,0,5,3,12,5,526,28,135,10,21,99,3,0,0,0,0,0,1,2020-08-31,1960-01-01,Graduation,Together
2849,0,60474.00000000,1,25,0,10,2,12,7,265,199,303,234,9,170,3,0,0,0,0,0,1,2020-04-01,1979-01-01,Graduation,Single
9559,0,57072.00000000,1,79,0,7,5,13,5,944,0,60,0,0,30,3,0,0,0,0,0,1,2020-01-24,1961-01-01,PhD,Married
5286,0,41020.00000000,0,68,0,3,2,4,3,112,1,54,7,7,36,3,0,0,0,0,0,1,2020-10-28,1987-01-01,Master,Single
4220,0,59892.00000000,1,26,0,2,1,3,3,73,0,13,0,1,0,3,0,0,0,0,0,1,2020-11-02,1970-01-01,PhD,Married
217,0,64857.00000000,0,78,0,7,5,10,4,556,14,717,210,0,43,3,0,0,0,0,0,1,2020-11-23,1956-01-01,Master,Single
3697,0,39898.00000000,1,20,0,3,0,4,7,69,8,26,12,7,12,3,0,0,0,0,0,1,2020-02-12,1954-01-01,Graduation,Together
25,0,65148.00000000,1,9,0,6,6,7,4,460,35,422,33,12,153,3,0,0,0,0,0,1,2020-11-16,1958-01-01,Graduation,Married
4070,0,94871.00000000,2,99,0,8,5,4,7,169,24,553,188,0,144,3,0,0,0,0,0,1,2020-09-01,1969-01-01,PhD,Married
4706,0,34704.00000000,1,65,0,1,0,3,5,29,0,5,0,1,5,3,0,0,0,0,0,1,2020-04-27,1966-01-01,Graduation,Single
4864,1,34380.00000000,0,68,0,4,1,3,8,72,7,58,13,1,24,3,0,0,0,0,0,1,2020-05-02,1977-01-01,Graduation,Married
9672,1,23162.00000000,1,82,0,1,1,3,6,8,3,9,19,4,22,3,0,0,0,0,0,1,2020-12-21,1970-01-01,"2n Cycle",Married
4406,0,67419.00000000,1,29,0,9,4,8,5,846,84,352,91,56,42,3,0,0,0,0,0,1,2020-01-16,1970-01-01,Graduation,Together
7196,1,41145.00000000,1,20,0,0,0,3,3,9,0,3,0,0,1,3,0,0,0,0,0,1,2020-02-08,1950-01-01,PhD,Married
7521,0,83844.00000000,0,57,0,4,4,11,1,901,31,345,75,31,191,3,0,0,0,0,0,1,2020-05-12,1952-01-01,Graduation,Together
4690,0,50725.00000000,1,45,0,8,1,8,8,443,10,75,0,10,48,3,0,0,0,0,0,1,2020-02-13,1953-01-01,Graduation,Married
10524,0,49476.00000000,1,29,0,2,11,5,2,386,23,95,54,41,196,3,0,0,0,0,0,1,2020-06-20,1963-01-01,Master,Divorced
5074,1,28072.00000000,0,10,0,1,0,3,7,30,0,10,2,0,5,3,0,0,0,0,0,1,2020-07-08,1986-01-01,Master,Married
10403,1,16531.00000000,0,43,0,3,0,3,7,2,13,6,7,5,11,3,0,0,0,0,0,1,2020-06-18,1978-01-01,Graduation,Together
2945,1,46015.00000000,1,25,0,1,0,3,7,38,0,2,0,0,6,3,0,0,0,0,0,1,2020-04-13,1955-01-01,PhD,Together
9483,0,57957.00000000,1,24,1,4,6,8,3,290,59,177,77,5,29,3,0,0,0,0,0,1,2020-08-19,1959-01-01,Graduation,Together
8233,0,64866.00000000,1,9,0,7,3,7,5,508,5,21,7,5,10,3,0,0,0,0,0,1,2020-01-26,1950-01-01,Master,Widow
2525,0,38410.00000000,0,65,0,5,2,9,6,153,64,123,116,64,14,3,0,0,0,0,0,1,2020-09-14,1974-01-01,PhD,Married
10133,0,93790.00000000,0,16,0,6,7,12,2,1302,68,731,89,114,45,3,0,0,0,0,0,1,2020-02-12,1970-01-01,Graduation,Single
2157,1,26290.00000000,1,49,0,2,0,4,6,15,8,16,11,5,22,3,0,0,0,0,0,1,2020-01-12,1972-01-01,Graduation,Together
4042,0,43300.00000000,1,87,0,4,0,4,8,91,3,52,2,1,31,3,0,0,0,0,0,1,2020-10-13,1971-01-01,Graduation,Divorced
4399,0,68695.00000000,0,3,0,4,4,7,2,458,81,356,106,50,40,3,0,0,0,0,0,1,2020-06-25,1969-01-01,Graduation,Together
6875,0,32727.00000000,0,38,0,7,3,5,8,167,13,180,86,13,70,3,0,0,0,0,0,1,2020-08-28,1965-01-01,PhD,Together
5975,1,40304.00000000,0,82,0,2,0,3,7,37,0,17,0,0,3,3,0,0,0,0,0,1,2020-09-30,1967-01-01,PhD,Single
6246,0,73892.00000000,0,40,0,3,11,8,1,703,102,601,0,58,43,3,0,0,0,0,0,1,2020-11-13,1953-01-01,Graduation,Single
6652,0,77343.00000000,0,28,0,3,4,9,1,227,151,573,98,54,31,3,0,0,0,0,0,1,2020-06-09,1965-01-01,Graduation,Married
5788,1,46053.00000000,0,46,0,3,2,4,5,56,10,92,19,7,25,3,0,0,0,0,0,1,2020-02-17,1972-01-01,Graduation,Together
1927,0,69401.00000000,1,41,0,4,4,5,2,399,27,159,58,8,39,3,0,0,0,0,0,1,2020-03-23,1973-01-01,"2n Cycle",Together
1232,0,70038.00000000,0,54,0,4,4,8,2,587,54,348,71,54,130,3,0,0,0,0,0,1,2020-10-25,1982-01-01,PhD,Together
5221,0,52852.00000000,1,93,0,10,7,5,8,714,8,99,11,0,47,3,0,0,0,0,0,1,2020-12-01,1957-01-01,Graduation,Married
8204,0,78041.00000000,0,93,0,4,4,9,2,482,35,553,72,160,17,3,0,0,0,0,0,1,2020-12-16,1971-01-01,"2n Cycle",Married
4682,0,51876.00000000,0,88,0,2,2,8,1,99,27,102,28,48,6,3,0,0,0,0,0,1,2020-10-15,1958-01-01,Graduation,Married
1553,0,82657.00000000,0,71,0,7,5,10,4,966,168,672,246,105,126,3,0,0,0,0,0,1,2020-09-27,1946-01-01,Graduation,Together
4530,0,78427.00000000,0,36,0,3,7,10,3,972,19,595,180,26,138,3,0,0,0,0,0,1,2020-10-24,1948-01-01,Master,Widow
6856,1,21645.00000000,0,75,0,3,0,3,9,14,0,23,4,5,19,3,0,0,0,0,0,1,2020-09-03,1979-01-01,Graduation,Together
1183,1,36408.00000000,1,11,0,1,0,2,6,9,1,4,3,2,3,3,0,0,0,0,0,1,2020-09-21,1949-01-01,Master,Married
5967,1,33402.00000000,1,60,0,2,1,3,8,26,2,19,10,5,8,3,0,0,0,0,0,1,2020-07-18,1952-01-01,Graduation,Together
3220,1,39922.00000000,0,30,0,3,0,4,8,29,12,59,19,1,36,3,0,0,0,0,0,1,2020-02-14,1983-01-01,Graduation,Married
574,0,42523.00000000,0,96,0,1,1,4,2,14,36,11,3,26,35,3,0,0,0,0,0,1,2020-04-23,1964-01-01,Graduation,Married
2518,0,20491.00000000,0,16,0,0,1,2,7,5,4,5,4,2,10,3,0,0,0,0,0,1,2020-01-25,1986-01-01,"2n Cycle",Together
8588,1,60544.00000000,1,92,0,5,1,5,6,201,2,43,3,5,35,3,0,0,0,0,0,1,2020-08-25,1961-01-01,Graduation,Married
922,1,31086.00000000,1,79,0,1,1,2,8,16,2,11,3,0,16,3,0,0,0,0,0,1,2020-05-04,1979-01-01,"2n Cycle",Married
3388,1,70844.00000000,1,16,0,6,1,5,7,129,26,67,3,67,2,3,0,0,0,0,0,1,2020-10-30,1967-01-01,Graduation,Divorced
274,1,34853.00000000,1,75,0,2,0,3,6,9,3,15,2,3,2,3,0,0,0,0,0,1,2020-12-23,1973-01-01,Graduation,Single
9349,0,92533.00000000,0,84,0,6,5,11,2,693,21,118,110,147,42,3,0,0,0,0,0,1,2020-12-19,1985-01-01,Graduation,Married
10033,1,31163.00000000,0,54,0,1,0,3,6,2,3,10,11,2,10,3,0,0,0,0,0,1,2020-02-13,1973-01-01,"2n Cycle",Divorced
7152,1,27100.00000000,0,64,0,1,0,3,7,12,0,13,2,0,10,3,0,0,0,0,0,1,2020-04-05,1983-01-01,Master,Married
1362,0,31907.00000000,0,75,0,6,1,6,7,33,87,64,175,16,74,3,0,0,0,0,0,1,2020-03-04,1972-01-01,Graduation,Single
8418,1,38741.00000000,1,60,0,2,0,3,7,7,10,17,8,6,13,3,0,0,0,0,0,1,2020-03-30,1958-01-01,"2n Cycle",Single
2836,1,43269.00000000,0,61,0,1,0,2,8,10,1,7,0,0,1,3,0,0,0,0,0,1,2020-09-16,1972-01-01,PhD,Married
8254,1,34596.00000000,0,48,0,1,0,2,8,14,0,2,0,0,7,3,0,0,0,0,0,1,2020-04-13,1974-01-01,PhD,Married
2428,1,28164.00000000,0,23,0,2,0,4,7,3,18,26,11,8,12,3,0,0,0,0,0,1,2020-05-04,1970-01-01,Graduation,Married
4086,0,18690.00000000,0,77,0,1,1,2,8,6,1,7,23,4,19,3,0,0,0,0,0,1,2020-12-28,1959-01-01,Graduation,Married
5229,0,54132.00000000,1,81,0,1,0,3,7,30,1,8,0,0,3,3,0,0,0,0,0,1,2020-02-16,1969-01-01,PhD,Together
2561,0,63810.00000000,1,45,0,4,3,12,8,977,12,253,16,12,101,3,0,0,0,0,0,1,2020-11-11,1966-01-01,Graduation,Single
7000,0,65704.00000000,0,18,0,2,10,10,1,279,172,74,38,8,246,3,0,0,0,0,0,1,2020-10-13,1972-01-01,"2n Cycle",Single
5824,2,34578.00000000,1,1,0,1,0,2,6,7,0,1,0,0,0,3,0,0,0,0,0,1,2020-04-11,1972-01-01,PhD,Together
4098,1,24639.00000000,1,3,0,2,0,4,6,20,3,16,0,4,1,3,0,0,0,0,0,1,2020-01-28,1973-01-01,Graduation,Married
5654,2,36026.00000000,1,34,0,2,0,3,6,20,4,10,6,4,17,3,0,0,0,0,0,1,2020-03-16,1972-01-01,Graduation,Married
10341,0,51315.00000000,0,45,0,2,2,5,2,68,28,39,16,30,41,3,0,0,0,0,0,1,2020-02-23,1948-01-01,Graduation,Together
524,0,22634.00000000,0,47,0,2,1,2,8,2,23,11,8,6,46,3,0,0,0,0,0,1,2020-01-16,1966-01-01,Basic,Together
6376,1,57537.00000000,0,83,0,4,3,8,4,191,56,139,51,8,100,3,0,0,0,0,0,1,2020-06-10,1979-01-01,Graduation,Single
2678,1,34412.00000000,0,62,0,5,0,3,9,52,12,50,4,36,55,3,0,0,0,0,0,1,2020-02-13,1990-01-01,Graduation,Single
4310,0,80589.00000000,0,25,0,5,10,5,1,507,93,520,242,40,26,3,0,0,0,0,0,1,2020-01-22,1944-01-01,Graduation,Married
361,1,43142.00000000,1,84,0,1,0,2,7,5,1,7,2,1,4,3,0,0,0,0,0,1,2020-02-18,1969-01-01,Master,Married
9121,1,80134.00000000,0,40,0,5,3,6,6,1218,16,272,104,0,80,3,0,0,0,0,0,1,2020-05-20,1972-01-01,Graduation,Married
618,0,69389.00000000,1,17,0,7,2,12,4,422,7,238,69,46,15,3,0,0,0,0,0,1,2020-09-28,1977-01-01,PhD,Married
